playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478048,2023,Igor Shesterkin,NYR,G,other,15,1608.0,2.53,0.0,53.0,1.75,4.0,4.62,0.0,21.59,21.0,0.67,1.0,13.13,16.0,6.22,9.0,2.42,20.0,5.0,4.0,0.74,0.54,1.25,0.0,0.0,0.0,24.0,0.0,0.0
8478048,2023,Igor Shesterkin,NYR,G,all,15,52389.0,46.89,40.0,926.0,32.62,58.0,116.12,18.0,475.23,450.0,15.39,2.0,255.56,287.0,183.48,242.0,44.39,472.0,124.0,55.0,13.52,15.18,18.2,11.0,16.0,13.0,275.0,2.0,1.0
8478048,2023,Igor Shesterkin,NYR,G,5on5,15,41439.0,29.8,28.0,697.0,22.85,40.0,91.2,14.0,357.1,338.0,11.34,1.0,190.37,216.0,141.62,185.0,28.6,370.0,87.0,31.0,9.95,11.03,8.82,10.0,11.0,7.0,209.0,2.0,1.0
8478048,2023,Igor Shesterkin,NYR,G,4on5,15,5112.0,13.06,10.0,147.0,7.09,13.0,17.34,4.0,78.11,72.0,0.38,0.0,44.97,48.0,23.83,33.0,12.0,64.0,26.0,19.0,2.27,2.96,7.83,1.0,3.0,6.0,38.0,0.0,0.0
8478048,2023,Igor Shesterkin,NYR,G,5on4,15,4230.0,0.79,2.0,20.0,0.51,0.0,1.62,0.0,12.66,14.0,2.94,0.0,3.95,2.0,9.7,13.0,0.77,13.0,4.0,0.0,0.3,0.48,0.0,0.0,2.0,0.0,3.0,0.0,0.0
8477967,2023,Thatcher Demko,VAN,G,other,19,2067.0,5.58,2.0,49.0,2.19,6.0,5.21,0.0,27.81,23.0,0.73,1.0,13.53,17.0,9.43,12.0,5.09,17.0,12.0,8.0,0.64,1.63,3.31,0.0,0.0,2.0,12.0,0.0,0.0
8477967,2023,Thatcher Demko,VAN,G,all,19,67310.0,56.14,46.0,1056.0,40.01,68.0,136.61,30.0,566.13,555.0,19.31,4.0,301.86,350.0,222.77,281.0,53.74,566.0,136.0,75.0,15.32,17.25,23.57,13.0,13.0,20.0,279.0,0.0,0.0
8477967,2023,Thatcher Demko,VAN,G,5on5,19,53611.0,38.92,31.0,805.0,28.42,52.0,109.61,23.0,430.2,414.0,14.68,3.0,227.52,264.0,171.68,219.0,37.75,442.0,99.0,50.0,12.11,12.63,14.17,13.0,8.0,10.0,214.0,0.0,0.0
8477967,2023,Thatcher Demko,VAN,G,4on5,19,5438.0,9.96,13.0,173.0,8.53,9.0,19.0,7.0,89.49,100.0,0.45,0.0,54.53,61.0,27.96,33.0,9.27,89.0,20.0,14.0,2.21,2.54,5.21,0.0,5.0,8.0,50.0,0.0,0.0
8477967,2023,Thatcher Demko,VAN,G,5on4,19,6194.0,1.69,0.0,29.0,0.88,1.0,2.79,0.0,18.63,18.0,3.45,0.0,6.29,8.0,13.69,17.0,1.63,18.0,5.0,3.0,0.35,0.45,0.88,0.0,0.0,0.0,3.0,0.0,0.0
8478872,2023,Karel Vejmelka,ARI,G,other,11,1140.0,3.67,5.0,31.0,1.3,2.0,3.01,1.0,17.78,18.0,0.3,0.0,8.49,7.0,5.97,8.0,3.1,8.0,9.0,6.0,0.38,1.2,2.1,3.0,1.0,1.0,8.0,0.0,0.0
8478872,2023,Karel Vejmelka,ARI,G,all,11,36555.0,29.06,35.0,606.0,21.22,26.0,77.57,15.0,322.57,323.0,8.68,1.0,175.49,188.0,131.78,178.0,27.67,337.0,84.0,25.0,9.78,10.32,8.96,14.0,11.0,10.0,160.0,0.0,0.0
8478872,2023,Karel Vejmelka,ARI,G,5on5,11,28693.0,19.52,21.0,460.0,15.3,22.0,61.91,11.0,243.74,239.0,6.69,0.0,132.07,139.0,100.92,142.0,18.89,263.0,60.0,15.0,7.45,7.46,4.61,9.0,6.0,6.0,122.0,0.0,0.0
8478872,2023,Karel Vejmelka,ARI,G,4on5,11,3081.0,5.19,7.0,99.0,4.19,2.0,11.15,3.0,50.17,54.0,0.06,0.0,31.68,42.0,17.06,16.0,5.0,55.0,12.0,4.0,1.59,1.34,2.25,1.0,3.0,3.0,28.0,0.0,0.0
8478872,2023,Karel Vejmelka,ARI,G,5on4,11,3641.0,0.68,2.0,16.0,0.43,0.0,1.5,0.0,10.89,12.0,1.63,1.0,3.26,0.0,7.83,12.0,0.68,11.0,3.0,0.0,0.36,0.32,0.0,1.0,1.0,0.0,2.0,0.0,0.0
8479979,2023,Jake Oettinger,DAL,G,other,18,2203.0,5.2,2.0,76.0,3.27,4.0,9.7,2.0,44.66,44.0,0.58,0.0,25.41,29.0,15.87,23.0,4.91,38.0,18.0,5.0,1.58,2.0,1.62,0.0,2.0,0.0,15.0,0.0,0.0
8479979,2023,Jake Oettinger,DAL,G,all,18,64749.0,51.0,48.0,1045.0,38.36,40.0,131.41,38.0,558.9,538.0,20.3,3.0,306.41,345.0,221.39,291.0,49.28,553.0,162.0,52.0,15.22,19.67,16.11,14.0,21.0,13.0,278.0,2.0,1.0
8479979,2023,Jake Oettinger,DAL,G,5on5,18,52303.0,33.26,37.0,774.0,25.7,30.0,100.01,24.0,404.12,375.0,16.05,3.0,217.19,245.0,164.51,215.0,32.44,412.0,109.0,33.0,10.83,13.5,8.93,12.0,18.0,7.0,220.0,2.0,1.0
8479979,2023,Jake Oettinger,DAL,G,4on5,18,5500.0,11.92,9.0,177.0,8.98,6.0,19.74,10.0,98.18,106.0,0.64,0.0,60.1,70.0,32.05,40.0,11.32,88.0,34.0,14.0,2.31,4.05,5.56,2.0,1.0,6.0,41.0,0.0,0.0
8479979,2023,Jake Oettinger,DAL,G,5on4,18,4743.0,0.61,0.0,18.0,0.41,0.0,1.96,2.0,11.94,13.0,3.03,0.0,3.72,1.0,8.96,13.0,0.61,15.0,1.0,0.0,0.49,0.12,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8477968,2023,Alex Nedeljkovic,PIT,G,other,5,556.0,1.32,1.0,16.0,0.7,0.0,2.33,2.0,10.52,9.0,0.31,0.0,5.3,6.0,4.03,5.0,1.29,10.0,2.0,2.0,0.48,0.22,0.62,1.0,0.0,0.0,2.0,0.0,0.0
8477968,2023,Alex Nedeljkovic,PIT,G,all,5,18138.0,14.57,11.0,352.0,12.53,14.0,47.37,13.0,191.69,175.0,5.73,3.0,106.78,125.0,80.14,102.0,14.12,217.0,41.0,10.0,6.38,5.04,3.15,5.0,3.0,3.0,84.0,0.0,0.0
8477968,2023,Alex Nedeljkovic,PIT,G,5on5,5,15073.0,11.1,8.0,290.0,9.81,14.0,39.51,10.0,155.18,139.0,4.49,2.0,86.15,101.0,64.98,81.0,10.76,178.0,32.0,7.0,5.07,3.97,2.06,4.0,2.0,2.0,73.0,0.0,0.0
8477968,2023,Alex Nedeljkovic,PIT,G,4on5,5,1262.0,1.66,2.0,36.0,1.67,0.0,4.56,1.0,19.98,20.0,0.07,0.0,12.98,16.0,6.48,9.0,1.58,22.0,5.0,1.0,0.53,0.66,0.47,0.0,1.0,1.0,8.0,0.0,0.0
8477968,2023,Alex Nedeljkovic,PIT,G,5on4,5,1247.0,0.49,0.0,10.0,0.35,0.0,0.98,0.0,6.01,7.0,0.86,1.0,2.35,2.0,4.64,7.0,0.48,7.0,2.0,0.0,0.3,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8476999,2023,Linus Ullmark,BOS,G,other,12,2031.0,6.09,6.0,68.0,3.7,8.0,8.63,2.0,42.0,41.0,0.96,0.0,25.13,27.0,10.94,11.0,5.48,32.0,14.0,10.0,1.34,1.77,2.97,2.0,1.0,3.0,12.0,0.0,0.0
8476999,2023,Linus Ullmark,BOS,G,all,12,42102.0,35.75,31.0,760.0,27.76,40.0,96.4,29.0,404.77,379.0,12.25,5.0,222.38,249.0,159.12,199.0,34.12,423.0,94.0,38.0,12.96,12.0,10.79,11.0,7.0,13.0,205.0,0.0,0.0
8476999,2023,Linus Ullmark,BOS,G,5on5,12,33709.0,23.55,19.0,591.0,19.36,26.0,76.51,24.0,305.38,282.0,9.0,4.0,168.03,190.0,125.27,159.0,22.88,335.0,67.0,21.0,9.85,8.52,5.18,7.0,4.0,8.0,168.0,0.0,0.0
8476999,2023,Linus Ullmark,BOS,G,4on5,12,3409.0,4.91,4.0,81.0,4.06,6.0,9.36,3.0,44.02,42.0,0.33,0.0,25.07,27.0,14.14,19.0,4.6,44.0,10.0,5.0,1.45,1.27,2.18,2.0,0.0,2.0,22.0,0.0,0.0
8476999,2023,Linus Ullmark,BOS,G,5on4,12,2953.0,1.09,2.0,17.0,0.54,0.0,1.64,0.0,12.01,14.0,1.9,1.0,3.35,5.0,8.07,8.0,1.06,10.0,3.0,2.0,0.21,0.42,0.46,0.0,2.0,0.0,2.0,0.0,0.0
8478009,2023,Ilya Sorokin,NYI,G,other,16,2060.0,4.25,9.0,71.0,2.72,4.0,8.08,5.0,38.3,36.0,0.58,0.0,21.21,18.0,14.35,16.0,4.11,37.0,10.0,5.0,1.47,1.17,1.61,3.0,2.0,4.0,19.0,0.0,0.0
8478009,2023,Ilya Sorokin,NYI,G,all,16,58638.0,54.74,52.0,1180.0,40.12,66.0,149.23,34.0,603.39,588.0,17.2,1.0,325.25,384.0,238.84,292.0,52.69,643.0,117.0,69.0,16.84,14.75,23.14,19.0,18.0,15.0,351.0,0.0,0.0
8478009,2023,Ilya Sorokin,NYI,G,5on5,16,49354.0,37.19,30.0,953.0,29.97,52.0,122.53,26.0,473.36,460.0,14.54,1.0,255.89,311.0,192.04,234.0,35.86,526.0,85.0,43.0,13.71,10.79,12.69,15.0,11.0,4.0,299.0,0.0,0.0
8478009,2023,Ilya Sorokin,NYI,G,4on5,16,3982.0,11.67,12.0,132.0,6.6,9.0,15.85,2.0,75.66,74.0,0.33,0.0,42.73,50.0,22.69,29.0,11.17,65.0,18.0,19.0,1.26,2.22,8.19,1.0,4.0,7.0,30.0,0.0,0.0
8478009,2023,Ilya Sorokin,NYI,G,5on4,16,3242.0,0.33,0.0,14.0,0.34,0.0,1.54,0.0,9.25,12.0,1.59,0.0,3.21,3.0,7.29,10.0,0.33,13.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,other,7,467.0,0.8,2.0,8.0,0.39,1.0,1.11,0.0,5.99,7.0,0.11,0.0,3.39,2.0,2.15,3.0,0.79,5.0,2.0,1.0,0.19,0.26,0.35,0.0,1.0,1.0,0.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,all,7,20642.0,18.23,23.0,324.0,12.8,26.0,42.98,6.0,178.0,167.0,5.99,2.0,94.34,107.0,65.59,78.0,17.61,159.0,63.0,18.0,4.46,7.84,5.93,4.0,11.0,8.0,84.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,5on5,7,16482.0,13.14,16.0,252.0,9.12,21.0,33.72,5.0,134.39,120.0,4.89,2.0,68.78,79.0,49.78,58.0,12.72,120.0,47.0,12.0,3.42,6.0,3.72,4.0,7.0,5.0,73.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,4on5,7,1813.0,3.72,4.0,56.0,3.01,4.0,7.3,1.0,32.84,34.0,0.08,0.0,20.48,23.0,10.25,14.0,3.52,31.0,11.0,4.0,0.78,1.31,1.63,0.0,2.0,2.0,10.0,0.0,0.0
8477480,2023,Eric Comrie,BUF,G,5on4,7,1880.0,0.57,1.0,8.0,0.29,0.0,0.85,0.0,4.78,6.0,0.91,0.0,1.68,3.0,3.41,3.0,0.57,3.0,3.0,1.0,0.07,0.28,0.22,0.0,1.0,0.0,1.0,0.0,0.0
8480280,2023,Jeremy Swayman,BOS,G,other,13,2115.0,5.1,5.0,73.0,2.97,5.0,7.68,4.0,35.62,33.0,0.59,0.0,21.62,20.0,11.18,14.0,4.47,26.0,17.0,7.0,0.76,1.94,2.4,1.0,2.0,2.0,23.0,0.0,0.0
8480280,2023,Jeremy Swayman,BOS,G,all,13,44988.0,36.05,26.0,757.0,27.37,33.0,94.28,38.0,396.95,380.0,13.77,6.0,214.38,228.0,156.43,208.0,34.21,401.0,96.0,45.0,10.27,11.97,13.81,10.0,6.0,10.0,215.0,0.0,0.0
8480280,2023,Jeremy Swayman,BOS,G,5on5,13,34404.0,23.36,16.0,559.0,18.87,25.0,73.89,28.0,294.55,279.0,10.51,6.0,157.5,172.0,119.43,157.0,22.46,314.0,63.0,26.0,8.27,8.05,7.05,8.0,3.0,5.0,156.0,0.0,0.0
8480280,2023,Jeremy Swayman,BOS,G,4on5,13,4341.0,5.86,5.0,103.0,4.81,2.0,10.57,6.0,52.35,53.0,0.42,0.0,30.77,36.0,16.33,20.0,5.57,49.0,13.0,8.0,1.01,1.58,3.27,1.0,1.0,3.0,33.0,0.0,0.0
8480280,2023,Jeremy Swayman,BOS,G,5on4,13,4128.0,1.72,0.0,22.0,0.73,1.0,2.13,0.0,14.42,15.0,2.24,0.0,4.5,0.0,9.48,17.0,1.71,12.0,3.0,4.0,0.23,0.4,1.08,0.0,0.0,0.0,3.0,0.0,0.0
8476945,2023,Connor Hellebuyck,WPG,G,other,18,1571.0,3.66,4.0,43.0,1.74,4.0,3.86,0.0,21.37,22.0,0.77,0.0,11.97,10.0,5.99,10.0,3.44,15.0,5.0,8.0,0.7,0.67,2.29,1.0,0.0,3.0,15.0,0.0,0.0
8476945,2023,Connor Hellebuyck,WPG,G,all,18,64950.0,52.21,45.0,1011.0,37.69,62.0,128.83,18.0,537.64,514.0,17.96,2.0,289.03,309.0,211.46,301.0,49.7,548.0,118.0,71.0,15.22,14.77,22.22,11.0,13.0,21.0,274.0,0.0,0.0
8476945,2023,Connor Hellebuyck,WPG,G,5on5,18,51749.0,35.57,25.0,784.0,27.17,49.0,104.3,16.0,412.23,398.0,13.92,2.0,221.03,244.0,165.2,231.0,33.87,435.0,89.0,43.0,12.37,11.24,11.95,8.0,9.0,8.0,217.0,0.0,0.0
8476945,2023,Connor Hellebuyck,WPG,G,4on5,18,5306.0,10.86,14.0,154.0,7.71,9.0,17.45,1.0,82.13,78.0,0.45,0.0,49.36,51.0,25.97,39.0,10.27,81.0,15.0,18.0,1.72,1.71,7.43,1.0,3.0,10.0,40.0,0.0,0.0
8476945,2023,Connor Hellebuyck,WPG,G,5on4,18,6324.0,1.99,2.0,29.0,1.01,0.0,3.11,0.0,21.02,15.0,2.74,0.0,6.35,4.0,13.97,21.0,1.98,17.0,8.0,2.0,0.43,1.01,0.54,1.0,1.0,0.0,2.0,0.0,0.0
8481692,2023,Dustin Wolf,CGY,G,other,2,191.0,0.53,0.0,4.0,0.26,0.0,0.61,0.0,3.18,2.0,0.0,0.0,1.56,1.0,0.91,3.0,0.53,1.0,2.0,1.0,0.01,0.21,0.31,0.0,0.0,0.0,0.0,0.0,0.0
8481692,2023,Dustin Wolf,CGY,G,all,2,5895.0,4.5,6.0,97.0,3.83,5.0,13.01,6.0,54.88,51.0,1.98,0.0,28.73,32.0,23.06,26.0,4.4,60.0,10.0,5.0,1.47,1.18,1.85,2.0,2.0,2.0,22.0,0.0,0.0
8481692,2023,Dustin Wolf,CGY,G,5on5,2,4526.0,1.43,4.0,63.0,1.69,2.0,8.71,4.0,33.56,31.0,1.67,0.0,18.23,18.0,15.78,19.0,1.43,43.0,4.0,0.0,0.97,0.46,0.0,2.0,2.0,0.0,16.0,0.0,0.0
8481692,2023,Dustin Wolf,CGY,G,4on5,2,578.0,1.97,2.0,26.0,1.71,3.0,3.29,1.0,14.98,14.0,0.02,0.0,8.15,12.0,4.38,2.0,1.86,13.0,4.0,3.0,0.36,0.51,1.1,0.0,0.0,2.0,6.0,0.0,0.0
8481692,2023,Dustin Wolf,CGY,G,5on4,2,600.0,0.57,0.0,4.0,0.17,0.0,0.4,1.0,3.17,4.0,0.29,0.0,0.79,1.0,1.98,2.0,0.57,3.0,0.0,1.0,0.14,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,other,5,448.0,0.71,0.0,12.0,0.36,1.0,0.94,1.0,4.65,5.0,0.11,0.0,3.06,3.0,1.69,2.0,0.69,3.0,3.0,1.0,0.11,0.31,0.28,0.0,0.0,0.0,5.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,all,5,17880.0,14.05,8.0,302.0,10.04,16.0,37.88,11.0,156.04,150.0,4.37,0.0,83.82,95.0,63.07,82.0,13.01,166.0,34.0,14.0,3.92,4.12,6.02,2.0,3.0,3.0,88.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,5on5,5,13811.0,8.45,3.0,235.0,7.67,12.0,31.02,8.0,120.94,115.0,3.01,0.0,65.64,76.0,49.25,65.0,8.01,133.0,27.0,6.0,3.36,3.37,1.73,1.0,2.0,0.0,69.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,4on5,5,1485.0,4.62,5.0,45.0,1.75,3.0,4.93,2.0,23.97,23.0,0.16,0.0,13.0,14.0,6.96,8.0,4.05,22.0,3.0,7.0,0.34,0.27,4.01,1.0,1.0,3.0,13.0,0.0,0.0
8479312,2023,Alex Lyon,DET,G,5on4,5,2136.0,0.27,0.0,10.0,0.25,0.0,0.98,0.0,6.49,7.0,1.09,0.0,2.11,2.0,5.17,7.0,0.27,8.0,1.0,0.0,0.1,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8477465,2023,Tristan Jarry,PIT,G,other,19,1339.0,1.7,3.0,30.0,1.08,1.0,3.07,1.0,15.14,14.0,0.86,0.0,9.08,5.0,5.52,10.0,1.65,13.0,6.0,2.0,0.53,0.7,0.48,0.0,3.0,0.0,9.0,0.0,0.0
8477465,2023,Tristan Jarry,PIT,G,all,19,64690.0,51.75,45.0,1052.0,40.41,65.0,142.61,20.0,589.12,542.0,22.26,3.0,315.99,332.0,230.37,336.0,49.29,615.0,126.0,60.0,18.54,15.45,17.76,15.0,15.0,15.0,251.0,0.0,0.0
8477465,2023,Tristan Jarry,PIT,G,5on5,19,52459.0,37.99,30.0,826.0,30.2,54.0,116.75,15.0,465.14,436.0,18.18,3.0,248.12,266.0,185.24,267.0,36.23,498.0,94.0,42.0,14.74,11.66,11.59,13.0,8.0,9.0,192.0,0.0,0.0
8477465,2023,Tristan Jarry,PIT,G,4on5,19,5812.0,10.02,9.0,172.0,8.13,10.0,20.34,4.0,91.05,75.0,0.41,0.0,53.04,54.0,28.38,46.0,9.37,88.0,23.0,12.0,2.81,2.66,4.55,1.0,4.0,4.0,49.0,0.0,0.0
8477465,2023,Tristan Jarry,PIT,G,5on4,19,5080.0,2.04,3.0,24.0,1.0,0.0,2.46,0.0,17.79,17.0,2.82,0.0,5.75,7.0,11.23,13.0,2.04,16.0,3.0,4.0,0.46,0.42,1.15,1.0,0.0,2.0,1.0,0.0,0.0
8476434,2023,John Gibson,ANA,G,other,18,2174.0,4.09,4.0,44.0,1.73,4.0,5.33,1.0,25.61,22.0,0.63,2.0,12.76,11.0,9.11,14.0,3.12,17.0,12.0,5.0,0.54,1.38,2.17,3.0,1.0,0.0,10.0,0.0,0.0
8476434,2023,John Gibson,ANA,G,all,18,60068.0,50.67,47.0,989.0,36.93,62.0,124.92,33.0,523.69,501.0,17.15,5.0,284.0,293.0,204.68,280.0,47.74,517.0,143.0,59.0,13.73,18.13,18.8,15.0,17.0,15.0,270.0,0.0,0.0
8476434,2023,John Gibson,ANA,G,5on5,18,46725.0,34.01,29.0,707.0,24.84,45.0,93.44,22.0,374.14,361.0,13.45,3.0,198.09,208.0,151.05,207.0,32.64,379.0,90.0,45.0,10.44,11.43,12.14,7.0,14.0,8.0,193.0,0.0,0.0
8476434,2023,John Gibson,ANA,G,4on5,18,6303.0,10.73,14.0,212.0,9.61,12.0,24.27,9.0,110.02,108.0,0.59,0.0,68.63,69.0,35.96,48.0,10.17,113.0,33.0,7.0,2.54,4.12,4.07,5.0,2.0,7.0,59.0,0.0,0.0
8476434,2023,John Gibson,ANA,G,5on4,18,4866.0,1.45,0.0,20.0,0.52,1.0,1.17,0.0,10.2,8.0,2.22,0.0,2.87,2.0,6.66,10.0,1.43,5.0,6.0,2.0,0.07,0.95,0.43,0.0,0.0,0.0,7.0,0.0,0.0
8474593,2023,Jacob Markstrom,CGY,G,other,16,1949.0,2.9,2.0,50.0,1.92,1.0,5.47,0.0,25.69,16.0,0.63,1.0,14.84,17.0,8.97,15.0,2.86,23.0,9.0,3.0,0.71,1.08,1.1,0.0,0.0,2.0,15.0,0.0,0.0
8474593,2023,Jacob Markstrom,CGY,G,all,16,57455.0,49.18,47.0,907.0,35.06,59.0,116.79,38.0,491.87,451.0,18.2,7.0,257.76,275.0,188.39,242.0,47.04,469.0,136.0,59.0,13.63,16.98,18.56,20.0,14.0,13.0,243.0,0.0,0.0
8474593,2023,Jacob Markstrom,CGY,G,5on5,16,46519.0,33.69,36.0,707.0,24.99,40.0,92.03,31.0,371.95,348.0,14.46,6.0,194.31,202.0,147.23,193.0,32.3,368.0,99.0,38.0,10.73,12.43,10.52,20.0,11.0,5.0,202.0,0.0,0.0
